排名	词语	频次	PMI	左熵	右熵	得分	分类原因
3661	与慢阻肺的	10	3.5921	1.371	1.571	6.534	含结构虚字
3662	家人	3	4.6968	0.9183	0.9183	6.5334	含结构虚字
3663	足够的	3	4.0251	1.585	0.9183	6.5283	含结构虚字
3664	性肺	150	3.2765	1.3809	1.87	6.5275	含结构虚字
3665	数对	5	3.2334	1.9219	1.371	6.5263	含结构虚字
3666	进行更	4	4.2121	1.5	0.8113	6.5234	含结构虚字
3667	肿患者	4	3.7066	0.8113	2.0	6.5178	PMI/得分/频次过低
3668	性肺气肿	4	3.5162	1.5	1.5	6.5162	含结构虚字
3669	行动	5	3.0703	1.5219	1.9219	6.5142	含结构虚字
3670	者建议	5	3.4677	0.7219	2.3219	6.5115	含结构虚字
3671	协和	4	3.5104	1.5	1.5	6.5104	含结构虚字
3672	增了	3	4.0059	0.9183	1.585	6.5092	含结构虚字
3673	示有	4	3.6949	0.8113	2.0	6.5062	含结构虚字
3674	慢阻肺早	6	3.9353	1.9183	0.65	6.5037	PMI/得分/频次过低
3675	一氧	5	3.6103	1.5219	1.371	6.5031	含结构虚字
3676	未发	3	3.9975	1.585	0.9183	6.5008	含结构虚字
3677	症状如	4	3.4964	1.5	1.5	6.4964	含结构虚字
3678	是GOLD	3	3.3263	1.585	1.585	6.4962	含结构虚字
3679	加速	3	3.9928	1.585	0.9183	6.496	PMI/得分/频次过低
3680	内部	3	4.6583	0.9183	0.9183	6.4949	含结构虚字
3681	为主的	3	3.3246	1.585	1.585	6.4945	含结构虚字
3682	风险增加的	3	3.3246	1.585	1.585	6.4945	含结构虚字
3683	肺领域	4	4.8693	0.8113	0.8113	6.4919	含结构虚字
3684	严重呼吸	5	3.4475	2.3219	0.7219	6.4914	含结构虚字
3685	对慢性阻塞	6	3.5888	2.2516	0.65	6.4905	含结构虚字
3686	况和	7	3.3759	0.5917	2.5216	6.4892	含结构虚字
3687	可减少	3	3.3179	1.585	1.585	6.4878	含结构虚字
3688	病中的	4	4.1732	0.8113	1.5	6.4845	含结构虚字
3689	相关因	4	3.4841	2.0	1.0	6.4841	含结构虚字
3690	慢阻肺患者可	4	3.4823	1.5	1.5	6.4823	含结构虚字
3691	和长期	6	3.5619	1.4591	1.4591	6.4802	含结构虚字
3692	发育和	3	4.6428	0.9183	0.9183	6.4794	含结构虚字
3693	病患者中	4	3.6667	0.8113	2.0	6.478	含结构虚字
3694	中缺	3	3.973	1.585	0.9183	6.4762	含结构虚字
3695	的慢阻肺病患	9	3.0251	2.9477	0.5033	6.476	含结构虚字
3696	次为	4	3.6524	0.8113	2.0	6.4637	含结构虚字
3697	中华预	3	3.9602	1.585	0.9183	6.4635	含结构虚字
3698	功能不	7	3.1845	2.1281	1.1488	6.4614	含结构虚字
3699	诊断不	3	3.2907	1.585	1.585	6.4607	含结构虚字
3700	和过度	3	3.951	1.585	0.9183	6.4542	含结构虚字
3701	有共	3	3.9473	1.585	0.9183	6.4505	含结构虚字
3702	常发生	3	3.947	1.585	0.9183	6.4503	含结构虚字
3703	病严重程度	5	3.404	0.7219	2.3219	6.4478	含结构虚字
3704	和呼吸	66	4.2065	0.9766	1.2638	6.4469	含结构虚字
3705	疾病严	5	3.8005	1.9219	0.7219	6.4443	PMI/得分/频次过低
3706	的发展	4	3.4401	2.0	1.0	6.4401	含结构虚字
3707	轨迹的	4	4.4401	1.0	1.0	6.4401	含结构虚字
3708	方面对	3	4.6008	0.9183	0.9183	6.4374	含结构虚字
3709	难点	3	4.6008	0.9183	0.9183	6.4374	含结构虚字
3710	研究方	5	3.5444	1.9219	0.971	6.4373	含结构虚字
3711	效抗	7	4.5847	0.9852	0.8631	6.4331	PMI/得分/频次过低
3712	轻症	5	4.3378	1.371	0.7219	6.4306	PMI/得分/频次过低
3713	家康	3	4.5914	0.9183	0.9183	6.428	PMI/得分/频次过低
3714	也能	3	3.2574	1.585	1.585	6.4273	含结构虚字
3715	指征者	3	4.5887	0.9183	0.9183	6.4253	含结构虚字
3716	稳定期治疗	3	3.2519	1.585	1.585	6.4218	含结构虚字
3717	发生急性	5	4.3278	1.371	0.7219	6.4207	含结构虚字
3718	变为	3	3.2504	1.585	1.585	6.4203	含结构虚字
3719	相结	4	3.6086	2.0	0.8113	6.4199	含结构虚字
3720	基因的	5	3.3697	1.5219	1.5219	6.4136	含结构虚字
3721	高反应	5	4.9669	0.7219	0.7219	6.4108	含结构虚字
3722	比较吸	3	4.5734	0.9183	0.9183	6.41	含结构虚字
3723	症细胞	5	4.3131	0.7219	1.371	6.406	PMI/得分/频次过低
3724	以及慢阻	4	3.5871	2.0	0.8113	6.3983	含结构虚字
3725	受限的	12	3.1182	0.65	2.6258	6.394	含结构虚字
3726	作用可	3	3.2216	1.585	1.585	6.3916	含结构虚字
3727	是所	4	4.0774	1.5	0.8113	6.3886	含结构虚字
3728	高且	3	4.5519	0.9183	0.9183	6.3885	PMI/得分/频次过低
3729	于慢阻肺的	3	3.2177	1.585	1.585	6.3876	含结构虚字
3730	以及慢阻肺	3	3.2136	1.585	1.585	6.3836	含结构虚字
3731	实用	5	3.6394	1.371	1.371	6.3813	含结构虚字
3732	及是否	3	4.5415	0.9183	0.9183	6.3781	含结构虚字
3733	患者未	3	3.2058	1.585	1.585	6.3757	含结构虚字
3734	症状严重	3	3.8721	1.585	0.9183	6.3754	含结构虚字
3735	识别和	3	4.5359	0.9183	0.9183	6.3725	含结构虚字
3736	和既往	3	4.5359	0.9183	0.9183	6.3725	含结构虚字
3737	4慢阻肺病	3	3.2005	1.585	1.585	6.3705	PMI/得分/频次过低
3738	或胸	4	4.0568	1.5	0.8113	6.3681	PMI/得分/频次过低
3739	的病理生	3	3.8551	1.585	0.9183	6.3584	含结构虚字
3740	的认识	3	3.8551	0.9183	1.585	6.3584	含结构虚字
3741	传统的	3	3.8551	1.585	0.9183	6.3584	含结构虚字
3742	临床戒	3	4.52	0.9183	0.9183	6.3566	PMI/得分/频次过低
3743	的工	5	3.0616	2.3219	0.971	6.3545	含结构虚字
3744	反应有	4	3.5429	0.8113	2.0	6.3542	含结构虚字
3745	低慢阻肺	8	3.2884	0.8113	2.25	6.3497	含结构虚字
3746	及住院	3	4.5123	0.9183	0.9183	6.3489	含结构虚字
3747	和死	7	3.3562	2.1281	0.8631	6.3474	含结构虚字
3748	类患者	4	3.344	1.0	2.0	6.344	含结构虚字
3749	时可以	4	3.8387	1.0	1.5	6.3387	含结构虚字
3750	确定肺	3	3.1648	1.585	1.585	6.3347	含结构虚字
3751	但并	3	3.8292	1.585	0.9183	6.3325	含结构虚字
3752	作为慢	4	3.5204	2.0	0.8113	6.3317	含结构虚字
3753	表1	3	3.158	1.585	1.585	6.3279	PMI/得分/频次过低
3754	断慢阻肺	8	3.3759	0.5436	2.4056	6.3251	PMI/得分/频次过低
3755	烟率	4	3.8236	1.0	1.5	6.3236	含结构虚字
3756	有口	3	3.1521	1.585	1.585	6.322	含结构虚字
3757	血症患者	3	3.8188	0.9183	1.585	6.322	PMI/得分/频次过低
3758	病全球	5	4.6264	0.971	0.7219	6.3193	含结构虚字
3759	要依	3	4.4803	0.9183	0.9183	6.3169	含结构虚字
3760	存在于	3	3.1461	1.585	1.585	6.316	含结构虚字
3761	是重要	3	3.8117	1.585	0.9183	6.315	含结构虚字
3762	要作用	3	3.8115	0.9183	1.585	6.3148	含结构虚字
3763	或无	4	3.3146	2.0	1.0	6.3146	PMI/得分/频次过低
3764	需要关	3	3.8074	1.585	0.9183	6.3107	含结构虚字
3765	到基	3	4.4739	0.9183	0.9183	6.3105	含结构虚字
3766	者可以	8	3.3033	1.0	2.0	6.3033	含结构虚字
3767	是我国	3	4.4638	0.9183	0.9183	6.3004	含结构虚字
3768	和安	4	3.2989	1.5	1.5	6.2989	含结构虚字
3769	病特征	4	3.4873	0.8113	2.0	6.2986	含结构虚字
3770	进行分	4	3.2952	1.5	1.5	6.2952	含结构虚字
3771	分泌和	4	4.6709	0.8113	0.8113	6.2934	含结构虚字
3772	所不	3	3.7863	1.585	0.9183	6.2895	含结构虚字
3773	呼吸康复的	3	3.1182	1.585	1.585	6.2881	含结构虚字
3774	高碳酸血症的	3	3.1182	1.585	1.585	6.2881	含结构虚字
3775	的防治	3	3.1182	1.585	1.585	6.2881	含结构虚字
3776	病的临床	3	3.1118	1.585	1.585	6.2817	含结构虚字
3777	入地	3	4.4438	0.9183	0.9183	6.2804	含结构虚字
3778	史体	3	4.4428	0.9183	0.9183	6.2794	含结构虚字
3779	治疗原	6	3.0425	2.585	0.65	6.2774	PMI/得分/频次过低
3780	的早期诊断	3	4.4401	0.9183	0.9183	6.2767	含结构虚字
3781	的频率和	3	4.4401	0.9183	0.9183	6.2767	含结构虚字
3782	患者建议	4	3.4633	0.8113	2.0	6.2746	含结构虚字
3783	衰竭和	5	3.3798	1.371	1.5219	6.2727	含结构虚字
3784	二医	4	4.4596	1.0	0.8113	6.2709	PMI/得分/频次过低
3785	于FEV	3	3.7608	0.9183	1.585	6.2641	含结构虚字
3786	病的严重程	6	4.9598	0.65	0.65	6.2599	含结构虚字
3787	报告的	4	4.6327	0.8113	0.8113	6.2553	含结构虚字
3788	在基	6	3.0179	2.585	0.65	6.2529	含结构虚字
3789	非慢阻	4	3.4412	2.0	0.8113	6.2525	含结构虚字
3790	有合并症	3	3.0805	1.585	1.585	6.2505	含结构虚字
3791	需更	3	3.745	1.585	0.9183	6.2482	含结构虚字
3792	期规	7	5.0624	0.5917	0.5917	6.2457	含结构虚字
3793	及生	9	3.5662	1.4466	1.2244	6.2373	含结构虚字
3794	JJAm	3	3.0606	1.585	1.585	6.2306	PMI/得分/频次过低
3795	发生在	3	3.0569	1.585	1.585	6.2268	含结构虚字
3796	多因素	4	4.5925	0.8113	0.8113	6.2151	含结构虚字
3797	人群进	3	4.3773	0.9183	0.9183	6.2139	含结构虚字
3798	药物包括	3	3.7083	0.9183	1.585	6.2116	含结构虚字
3799	对稳定	4	3.9003	1.5	0.8113	6.2116	含结构虚字
3800	病的危险	3	4.3748	0.9183	0.9183	6.2114	含结构虚字
3801	改善症	4	3.3981	2.0	0.8113	6.2093	含结构虚字
3802	症和或	3	3.7039	0.9183	1.585	6.2071	含结构虚字
3803	性研究的	3	3.7031	0.9183	1.585	6.2064	含结构虚字
3804	者均	6	4.3033	0.65	1.2516	6.2049	PMI/得分/频次过低
3805	康复相	3	4.366	0.9183	0.9183	6.2026	含结构虚字
3806	用FEV	3	3.0318	1.585	1.585	6.2017	含结构虚字
3807	病例	3	3.6968	0.9183	1.585	6.2	含结构虚字
3808	病相关的	3	3.6968	0.9183	1.585	6.2	含结构虚字
3809	抗菌治疗的	3	3.0251	1.585	1.585	6.195	含结构虚字
3810	的风险增	3	3.0251	1.585	1.585	6.195	含结构虚字
3811	的测定	3	3.0251	1.585	1.585	6.195	含结构虚字
3812	和或有	4	3.6949	1.0	1.5	6.1949	含结构虚字
3813	疾病进展的	4	3.1922	1.5	1.5	6.1922	含结构虚字
3814	1次	3	3.0218	1.585	1.585	6.1917	含结构虚字
3815	危重	6	3.2861	2.2516	0.65	6.1877	PMI/得分/频次过低
3816	合并慢性	4	3.8763	1.5	0.8113	6.1876	含结构虚字
3817	年包	3	3.6826	1.585	0.9183	6.1858	含结构虚字
3818	症的患者	3	3.0158	1.585	1.585	6.1857	含结构虚字
3819	ofa	3	3.0144	1.585	1.585	6.1843	PMI/得分/频次过低
3820	因素其	3	3.6757	0.9183	1.585	6.1789	含结构虚字
3821	推荐对	3	3.6748	1.585	0.9183	6.178	含结构虚字
3822	引用	3	3.6742	1.585	0.9183	6.1775	含结构虚字
3823	JR	4	3.6727	0.9183	1.585	6.176	PMI/得分/频次过低
3824	量增	5	3.9279	1.5219	0.7219	6.1718	含结构虚字
3825	次中	5	3.125	2.3219	0.7219	6.1688	含结构虚字
3826	种严重	3	4.3295	0.9183	0.9183	6.1661	PMI/得分/频次过低
3827	力下	3	3.6615	0.9183	1.585	6.1647	含结构虚字
3828	一定的	4	3.3526	0.8113	2.0	6.1639	含结构虚字
3829	似的	4	3.3526	0.8113	2.0	6.1639	含结构虚字
3830	机制的	5	3.1182	0.7219	2.3219	6.162	含结构虚字
3831	导致急性	3	3.6514	1.585	0.9183	6.1547	含结构虚字
3832	种炎	3	4.3151	0.9183	0.9183	6.1517	PMI/得分/频次过低
3833	及预	6	3.705	1.7925	0.65	6.1475	含结构虚字
3834	理及	5	3.3933	1.371	1.371	6.1352	含结构虚字
3835	呼吸困难评	3	3.6309	1.585	0.9183	6.1342	含结构虚字
3836	的室内	4	3.6327	1.0	1.5	6.1327	含结构虚字
3837	使用种	3	3.6246	1.585	0.9183	6.1279	含结构虚字
3838	JP	6	4.1234	1.0	1.0	6.1234	PMI/得分/频次过低
3839	度慢阻肺患者	3	3.6181	0.9183	1.585	6.1214	含结构虚字
3840	的次数	4	3.1182	1.5	1.5	6.1182	含结构虚字
3841	动力	8	4.1681	1.4056	0.5436	6.1173	含结构虚字
3842	药物作	5	3.4683	1.9219	0.7219	6.1121	含结构虚字
3843	展为	3	3.6055	0.9183	1.585	6.1087	含结构虚字
3844	疾病管理	3	3.6029	1.585	0.9183	6.1061	PMI/得分/频次过低
3845	糖皮质激素可	3	4.2689	0.9183	0.9183	6.1055	含结构虚字
3846	功能测	3	3.5958	1.585	0.9183	6.0991	含结构虚字
3847	慢阻肺患病	8	3.3045	2.25	0.5436	6.098	PMI/得分/频次过低
3848	于气流	4	3.7835	1.5	0.8113	6.0948	含结构虚字
3849	可降低	3	3.5909	0.9183	1.585	6.0941	含结构虚字
3850	且可	3	3.5909	0.9183	1.585	6.0941	含结构虚字
3851	风险评	4	4.0918	1.0	1.0	6.0918	含结构虚字
3852	者日	7	4.1106	0.5917	1.3788	6.0811	含结构虚字
3853	度需要	4	3.7666	1.5	0.8113	6.0779	含结构虚字
3854	染与	4	4.0772	1.0	1.0	6.0772	PMI/得分/频次过低
3855	要包	9	4.5825	0.5033	0.9864	6.0722	含结构虚字
3856	骨质疏松的	3	3.5656	1.585	0.9183	6.0689	含结构虚字
3857	肺总	6	3.4949	1.9183	0.65	6.0632	含结构虚字
3858	不少	4	3.5622	1.0	1.5	6.0622	含结构虚字
3859	度气流	4	3.7493	1.5	0.8113	6.0606	含结构虚字
3860	的调查结果	3	4.2177	0.9183	0.9183	6.0543	含结构虚字
3861	起始治疗的	3	4.2177	0.9183	0.9183	6.0543	含结构虚字
3862	之后的	3	4.2177	0.9183	0.9183	6.0543	含结构虚字
3863	国国	4	3.7399	1.5	0.8113	6.0512	PMI/得分/频次过低
3864	加重期的	4	3.7397	0.8113	1.5	6.0509	含结构虚字
3865	感染是	5	4.3528	0.971	0.7219	6.0456	含结构虚字
3866	用机	13	4.2769	0.6194	1.1451	6.0414	含结构虚字
3867	和全身	3	3.5359	1.585	0.9183	6.0392	含结构虚字
3868	是最	4	3.7227	1.5	0.8113	6.034	含结构虚字
3869	学分	18	4.6517	0.7642	0.6144	6.0303	含结构虚字
3870	点评估	3	4.1826	0.9183	0.9183	6.0192	含结构虚字
3871	如果患者	3	3.5139	1.585	0.9183	6.0172	含结构虚字
3872	或咳	4	4.0053	1.0	1.0	6.0053	PMI/得分/频次过低
3873	以降	5	3.909	1.371	0.7219	6.0019	含结构虚字
3874	肺生长	3	4.1648	0.9183	0.9183	6.0013	含结构虚字
3875	心动	7	3.3414	1.6645	0.9852	5.9911	含结构虚字
3876	咳嗽和	3	3.4853	1.585	0.9183	5.9886	含结构虚字
3877	慢阻肺诊治	3	3.4828	1.585	0.9183	5.9861	PMI/得分/频次过低
3878	提高慢	3	3.4798	0.9183	1.585	5.983	含结构虚字
3879	型呼吸	3	3.4718	1.585	0.9183	5.975	含结构虚字
3880	需通	3	3.4623	1.585	0.9183	5.9656	含结构虚字
3881	而在	4	3.154	0.8113	2.0	5.9652	含结构虚字
3882	情进	5	4.5199	0.7219	0.7219	5.9638	含结构虚字
3883	肿和	4	3.1436	0.8113	2.0	5.9549	含结构虚字
3884	适于	3	4.1169	0.9183	0.9183	5.9535	含结构虚字
3885	测心	3	3.4498	0.9183	1.585	5.9531	含结构虚字
3886	响不	4	3.6402	0.8113	1.5	5.9515	含结构虚字
3887	根据患者	3	3.4468	1.585	0.9183	5.9501	含结构虚字
3888	为呼吸困难	3	3.4468	0.9183	1.585	5.9501	含结构虚字
3889	呼吸道感染的	3	3.4401	0.9183	1.585	5.9434	含结构虚字
3890	新药的	3	3.4401	0.9183	1.585	5.9434	含结构虚字
3891	者健康	7	3.6818	0.5917	1.6645	5.938	PMI/得分/频次过低
3892	性恶	4	4.1262	1.0	0.8113	5.9375	含结构虚字
3893	义和	4	3.4364	1.5	1.0	5.9364	含结构虚字
3894	FEV或	3	3.4231	0.9183	1.585	5.9264	PMI/得分/频次过低
3895	院或	6	3.0138	0.65	2.2516	5.9154	PMI/得分/频次过低
3896	性对照	6	4.0049	0.65	1.2516	5.9066	含结构虚字
3897	用抗菌	4	4.2769	0.8113	0.8113	5.8994	含结构虚字
3898	加重次	6	3.9963	0.65	1.2516	5.898	含结构虚字
3899	法可	3	3.3945	0.9183	1.585	5.8977	含结构虚字
3900	品的	4	4.2702	0.8113	0.8113	5.8927	含结构虚字
3901	治疗手	3	3.3774	1.585	0.9183	5.8807	含结构虚字
3902	双肺	3	3.3763	1.585	0.9183	5.8795	PMI/得分/频次过低
3903	使用基	3	3.3731	1.585	0.9183	5.8763	含结构虚字
3904	入装置的	7	3.4401	0.5917	1.8424	5.8741	含结构虚字
3905	等症	7	3.1498	2.1281	0.5917	5.8695	含结构虚字
3906	生机	7	4.1277	1.1488	0.5917	5.8682	含结构虚字
3907	COPD治疗	22	4.1189	0.9568	0.7908	5.8664	PMI/得分/频次过低
3908	导致慢阻肺的	3	4.0251	0.9183	0.9183	5.8617	含结构虚字
3909	究表	7	4.6756	0.5917	0.5917	5.8589	含结构虚字
3910	患者经	4	3.5399	1.5	0.8113	5.8512	含结构虚字
3911	能获	3	4.0108	0.9183	0.9183	5.8474	含结构虚字
3912	并提	3	3.3407	1.585	0.9183	5.844	含结构虚字
3913	见于	3	3.3345	1.585	0.9183	5.8378	含结构虚字
3914	二病	4	3.0243	2.0	0.8113	5.8356	PMI/得分/频次过低
3915	和糖	4	3.3321	1.5	1.0	5.8321	含结构虚字
3916	症状增	3	3.3262	1.585	0.9183	5.8294	含结构虚字
3917	与急	7	3.0011	2.2359	0.5917	5.8287	PMI/得分/频次过低
3918	的可逆性	3	3.3246	0.9183	1.585	5.8279	含结构虚字
3919	影响不	3	3.3247	0.9183	1.585	5.8279	含结构虚字
3920	的基本	3	3.3246	1.585	0.9183	5.8279	含结构虚字
3921	血管疾病的	3	3.3246	0.9183	1.585	5.8279	含结构虚字
3922	受体阻	5	3.7308	1.371	0.7219	5.8237	含结构虚字
3923	疗专	4	3.8155	1.0	1.0	5.8155	PMI/得分/频次过低
3924	therapyJ	3	3.9714	0.9183	0.9183	5.808	过长英文
3925	种药物	3	3.3009	0.9183	1.585	5.8042	PMI/得分/频次过低
3926	者出	11	3.5324	1.2776	0.994	5.8041	含结构虚字
3927	受过	3	3.2982	0.9183	1.585	5.8015	含结构虚字
3928	症状提	3	3.9614	0.9183	0.9183	5.798	含结构虚字
3929	检查是	3	3.2893	0.9183	1.585	5.7925	含结构虚字
3930	如支气管	3	3.2872	0.9183	1.585	5.7904	含结构虚字
3931	于改善	3	3.2851	0.9183	1.585	5.7883	含结构虚字
3932	行肺功能	4	3.4697	0.8113	1.5	5.781	含结构虚字
3933	期慢	28	3.2044	1.8963	0.6769	5.7776	含结构虚字
3934	需机	3	3.9407	0.9183	0.9183	5.7773	含结构虚字
3935	可参	3	3.2689	1.585	0.9183	5.7722	含结构虚字
3936	的危	17	3.0846	2.1607	0.5226	5.7679	含结构虚字
3937	及抗	3	3.2614	1.585	0.9183	5.7646	含结构虚字
3938	pulmonarydiseaseJJ	3	3.2577	0.9183	1.585	5.7609	过长英文
3939	对稳定期	3	3.9227	0.9183	0.9183	5.7593	含结构虚字
3940	国慢性阻塞	4	4.1339	0.8113	0.8113	5.7565	含结构虚字
3941	痰药	3	3.9193	0.9183	0.9183	5.7559	PMI/得分/频次过低
3942	治疗稳定期	3	3.2519	1.585	0.9183	5.7552	含结构虚字
3943	症状肺功	3	3.2492	1.585	0.9183	5.7525	含结构虚字
3944	视慢阻肺	3	3.9102	0.9183	0.9183	5.7468	含结构虚字
3945	预防医	3	3.9096	0.9183	0.9183	5.7462	含结构虚字
3946	在慢性阻塞性	5	3.101	1.9219	0.7219	5.7449	含结构虚字
3947	证医	8	4.6563	0.5436	0.5436	5.7434	PMI/得分/频次过低
3948	可以使用	3	3.9015	0.9183	0.9183	5.738	含结构虚字
3949	展中	5	3.4931	0.7219	1.5219	5.737	含结构虚字
3950	或改变	3	3.8996	0.9183	0.9183	5.7362	含结构虚字
3951	致急性	4	3.4144	0.8113	1.5	5.7256	含结构虚字
3952	通气可	3	3.2216	0.9183	1.585	5.7249	含结构虚字
3953	的共同	3	3.2177	1.585	0.9183	5.721	含结构虚字
3954	的自我	3	3.2177	0.9183	1.585	5.721	含结构虚字
3955	共同的	3	3.2177	0.9183	1.585	5.721	含结构虚字
3956	血流	4	3.4008	1.5	0.8113	5.7121	含结构虚字
3957	性过程	3	3.8716	0.9183	0.9183	5.7082	含结构虚字
3958	剂后的	5	3.0616	0.7219	1.9219	5.7054	含结构虚字
3959	与慢阻肺有	3	3.8648	0.9183	0.9183	5.7014	含结构虚字
3960	者如果	3	3.1964	0.9183	1.585	5.6996	含结构虚字
3961	慢阻肺或者	3	3.8613	0.9183	0.9183	5.6979	PMI/得分/频次过低
3962	少于	3	3.1909	1.585	0.9183	5.6942	含结构虚字
3963	药治疗的	3	3.8551	0.9183	0.9183	5.6917	含结构虚字
3964	要因素	4	3.3734	0.8113	1.5	5.6847	含结构虚字
3965	我在	3	3.1806	1.585	0.9183	5.6839	含结构虚字
3966	高流	5	3.5884	1.371	0.7219	5.6813	含结构虚字
3967	通风	3	3.8337	0.9183	0.9183	5.6703	含结构虚字
3968	于所	3	3.8301	0.9183	0.9183	5.6666	含结构虚字
3969	率在	6	3.097	0.65	1.9183	5.6653	含结构虚字
3970	科医生的	4	3.3526	0.8113	1.5	5.6639	含结构虚字
3971	病心力衰竭	3	3.8223	0.9183	0.9183	5.6589	含结构虚字
3972	国慢	16	3.3368	1.1982	1.1216	5.6566	PMI/得分/频次过低
3973	是确	3	3.1501	1.585	0.9183	5.6534	含结构虚字
3974	物可以	3	3.1417	0.9183	1.585	5.6449	含结构虚字
3975	等相	5	3.5489	1.371	0.7219	5.6418	含结构虚字
3976	能力和	3	3.1338	0.9183	1.585	5.6371	含结构虚字
3977	的升高	4	3.6327	1.0	1.0	5.6327	含结构虚字
3978	者根据	3	3.1292	0.9183	1.585	5.6325	含结构虚字
3979	疾病的患	3	3.1174	1.585	0.9183	5.6207	含结构虚字
3980	有些	3	3.104	1.585	0.9183	5.6073	含结构虚字
3981	改善呼吸	4	3.2937	1.5	0.8113	5.605	含结构虚字
3982	以反	3	3.0973	1.585	0.9183	5.6005	含结构虚字
3983	态和	3	3.0954	0.9183	1.585	5.5986	含结构虚字
3984	在明	7	3.5865	1.1488	0.8631	5.5984	含结构虚字
3985	医院呼吸	3	3.0876	1.585	0.9183	5.5909	含结构虚字
3986	病危	7	3.0612	1.3788	1.1488	5.5888	PMI/得分/频次过低
3987	大进	3	3.084	1.585	0.9183	5.5872	含结构虚字
3988	高慢阻肺患	3	3.7445	0.9183	0.9183	5.5811	PMI/得分/频次过低
3989	非慢阻肺	3	3.0678	1.585	0.9183	5.571	含结构虚字
3990	死因	3	3.7299	0.9183	0.9183	5.5665	含结构虚字
3991	气在慢	3	3.729	0.9183	0.9183	5.5656	含结构虚字
3992	与肺功	4	3.2534	1.5	0.8113	5.5647	PMI/得分/频次过低
3993	呼吸困难或	4	3.2532	1.5	0.8113	5.5645	含结构虚字
3994	治疗长期	3	3.0555	0.9183	1.585	5.5588	含结构虚字
3995	反应性	6	3.0522	0.9183	1.585	5.5555	含结构虚字
3996	减少患者	3	3.0482	0.9183	1.585	5.5515	含结构虚字
3997	时进行	3	3.0366	0.9183	1.585	5.5399	含结构虚字
3998	化与	6	3.6375	0.65	1.2516	5.5392	PMI/得分/频次过低
3999	阻肺合并	7	3.0963	0.5917	1.8424	5.5303	含结构虚字
4000	如心	6	3.6151	1.2516	0.65	5.5168	含结构虚字
4001	明并	3	3.0127	0.9183	1.585	5.516	含结构虚字
4002	与危	3	3.6622	0.9183	0.9183	5.4988	PMI/得分/频次过低
4003	进行肺功能	3	3.6537	0.9183	0.9183	5.4903	含结构虚字
4004	可逆的	5	3.3697	1.371	0.7219	5.4626	含结构虚字
4005	染是	6	4.1501	0.65	0.65	5.4502	含结构虚字
4006	肺水	4	3.1323	1.5	0.8113	5.4436	PMI/得分/频次过低
4007	临床评	4	3.1311	0.8113	1.5	5.4424	含结构虚字
4008	数据的	4	3.1182	0.8113	1.5	5.4295	含结构虚字
4009	致慢阻肺	9	3.5718	0.5033	1.3516	5.4267	含结构虚字
4010	的刺激	3	3.5656	0.9183	0.9183	5.4022	含结构虚字
4011	参考值的	3	3.5656	0.9183	0.9183	5.4022	含结构虚字
4012	病的发	6	3.8223	0.9183	0.65	5.3906	含结构虚字
4013	在呼吸困难	4	3.0768	0.8113	1.5	5.3881	含结构虚字
4014	剂包括	3	3.5479	0.9183	0.9183	5.3845	含结构虚字
4015	在未	3	3.5463	0.9183	0.9183	5.3829	含结构虚字
4016	度慢阻肺患	4	3.7493	0.8113	0.8113	5.3719	含结构虚字
4017	疗反应	5	3.2749	0.7219	1.371	5.3678	含结构虚字
4018	对文	3	3.5304	0.9183	0.9183	5.367	含结构虚字
